plot_id,dbh,ba_per_stem,size_class,harvested,vegetation_type,milpa,artisan
25,15,0.5625,tree_15plus,yes,keelenche,yes,Silvia and Efrain
25,12,0.36,tree_10to14,yes,keelenche,yes,Silvia and Efrain
25,10,0.25,tree_10to14,yes,keelenche,yes,Silvia and Efrain
25,7,0.1225,tree_05to09,yes,keelenche,yes,Silvia and Efrain
25,13,0.4225,tree_10to14,yes,keelenche,yes,Silvia and Efrain
25,10,0.25,tree_10to14,yes,keelenche,yes,Silvia and Efrain
25,8,0.16,tree_05to09,yes,keelenche,yes,Silvia and Efrain
25,3,0.0225,sapling,yes,keelenche,yes,Silvia and Efrain
25,8,0.16,tree_05to09,yes,keelenche,yes,Silvia and Efrain
25,5,0.0625,tree_05to09,yes,keelenche,yes,Silvia and Efrain
25,4,0.04,sapling,yes,keelenche,yes,Silvia and Efrain
25,7,0.1225,tree_05to09,yes,keelenche,yes,Silvia and Efrain
25,4,0.04,sapling,yes,keelenche,yes,Silvia and Efrain
25,4,0.04,sapling,yes,keelenche,yes,Silvia and Efrain
25,10,0.25,tree_10to14,yes,keelenche,yes,Silvia and Efrain
25,5,0.0625,tree_05to09,yes,keelenche,yes,Silvia and Efrain
25,6,0.09,tree_05to09,yes,keelenche,yes,Silvia and Efrain
25,1,0.0025,sapling,yes,keelenche,yes,Silvia and Efrain
25,6,0.09,tree_05to09,yes,keelenche,yes,Silvia and Efrain
25,7,0.1225,tree_05to09,yes,keelenche,yes,Silvia and Efrain
25,3,0.0225,sapling,yes,keelenche,yes,Silvia and Efrain
25,6,0.09,tree_05to09,yes,keelenche,yes,Silvia and Efrain
25,15,0.5625,tree_15plus,yes,keelenche,yes,Silvia and Efrain
25,14,0.49,tree_10to14,yes,keelenche,yes,Silvia and Efrain
25,16,0.64,tree_15plus,yes,keelenche,yes,Silvia and Efrain
25,8,0.16,tree_05to09,yes,keelenche,yes,Silvia and Efrain
25,13,0.4225,tree_10to14,yes,keelenche,yes,Silvia and Efrain
25,11,0.3025,tree_10to14,yes,keelenche,yes,Silvia and Efrain
25,5,0.0625,tree_05to09,yes,keelenche,yes,Silvia and Efrain
25,11,0.3025,tree_10to14,yes,keelenche,yes,Silvia and Efrain
25,14,0.49,tree_10to14,yes,keelenche,yes,Silvia and Efrain
25,16,0.64,tree_15plus,yes,keelenche,yes,Silvia and Efrain
25,17,0.7224999999999999,tree_15plus,yes,keelenche,yes,Silvia and Efrain
25,15,0.5625,tree_15plus,yes,keelenche,yes,Silvia and Efrain
25,4,0.04,sapling,yes,keelenche,yes,Silvia and Efrain
25,10,0.25,tree_10to14,yes,keelenche,yes,Silvia and Efrain
26,16,0.64,tree_15plus,no,keelenche,yes,Silvia and Efrain
26,12,0.36,tree_10to14,no,keelenche,yes,Silvia and Efrain
26,11,0.3025,tree_10to14,no,keelenche,yes,Silvia and Efrain
26,5,0.0625,tree_05to09,no,keelenche,yes,Silvia and Efrain
26,3,0.0225,sapling,no,keelenche,yes,Silvia and Efrain
26,7,0.1225,tree_05to09,no,keelenche,yes,Silvia and Efrain
26,8,0.16,tree_05to09,no,keelenche,yes,Silvia and Efrain
26,13,0.4225,tree_10to14,no,keelenche,yes,Silvia and Efrain
26,8,0.16,tree_05to09,no,keelenche,yes,Silvia and Efrain
26,10,0.25,tree_10to14,no,keelenche,yes,Silvia and Efrain
26,8,0.16,tree_05to09,no,keelenche,yes,Silvia and Efrain
26,14,0.49,tree_10to14,no,keelenche,yes,Silvia and Efrain
26,15,0.5625,tree_15plus,no,keelenche,yes,Silvia and Efrain
26,17,0.7224999999999999,tree_15plus,no,keelenche,yes,Silvia and Efrain
26,3,0.0225,sapling,no,keelenche,yes,Silvia and Efrain
26,16,0.64,tree_15plus,no,keelenche,yes,Silvia and Efrain
26,5,0.0625,tree_05to09,no,keelenche,yes,Silvia and Efrain
26,2,0.01,sapling,no,keelenche,yes,Silvia and Efrain
26,2,0.01,sapling,no,keelenche,yes,Silvia and Efrain
26,16,0.64,tree_15plus,no,keelenche,yes,Silvia and Efrain
26,10,0.25,tree_10to14,no,keelenche,yes,Silvia and Efrain
26,11,0.3025,tree_10to14,no,keelenche,yes,Silvia and Efrain
26,13,0.4225,tree_10to14,no,keelenche,yes,Silvia and Efrain
26,11,0.3025,tree_10to14,no,keelenche,yes,Silvia and Efrain
26,10,0.25,tree_10to14,no,keelenche,yes,Silvia and Efrain
26,15,0.5625,tree_15plus,no,keelenche,yes,Silvia and Efrain
26,13,0.4225,tree_10to14,no,keelenche,yes,Silvia and Efrain
26,9,0.20249999999999999,tree_05to09,no,keelenche,yes,Silvia and Efrain
26,15,0.5625,tree_15plus,no,keelenche,yes,Silvia and Efrain
26,10,0.25,tree_10to14,no,keelenche,yes,Silvia and Efrain
26,17,0.7224999999999999,tree_15plus,no,keelenche,yes,Silvia and Efrain
26,19,0.9024999999999999,tree_15plus,no,keelenche,yes,Silvia and Efrain
26,5,0.0625,tree_05to09,no,keelenche,yes,Silvia and Efrain
26,7,0.1225,tree_05to09,no,keelenche,yes,Silvia and Efrain
26,10,0.25,tree_10to14,no,keelenche,yes,Silvia and Efrain
26,14,0.49,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,8,0.16,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,9,0.20249999999999999,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,15,0.5625,tree_15plus,no,keelenche,yes,Silvia and Efrain
27,7,0.1225,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,8,0.16,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,7,0.1225,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,14,0.49,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,3,0.0225,sapling,no,keelenche,yes,Silvia and Efrain
27,15,0.5625,tree_15plus,no,keelenche,yes,Silvia and Efrain
27,5,0.0625,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,11,0.3025,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,9,0.20249999999999999,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,7,0.1225,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,10,0.25,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,9,0.20249999999999999,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,10,0.25,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,10,0.25,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,14,0.49,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,7,0.1225,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,10,0.25,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,3,0.0225,sapling,no,keelenche,yes,Silvia and Efrain
27,4,0.04,sapling,no,keelenche,yes,Silvia and Efrain
27,7,0.1225,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,5,0.0625,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,9,0.20249999999999999,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,10,0.25,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,9,0.20249999999999999,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,4,0.04,sapling,no,keelenche,yes,Silvia and Efrain
27,5,0.0625,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,2,0.01,sapling,no,keelenche,yes,Silvia and Efrain
27,3,0.0225,sapling,no,keelenche,yes,Silvia and Efrain
27,2,0.01,sapling,no,keelenche,yes,Silvia and Efrain
27,19,0.9024999999999999,tree_15plus,no,keelenche,yes,Silvia and Efrain
27,3,0.0225,sapling,no,keelenche,yes,Silvia and Efrain
27,8,0.16,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,6,0.09,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,11,0.3025,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,6,0.09,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,10,0.25,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,13,0.4225,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,5,0.0625,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,6,0.09,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,4,0.04,sapling,no,keelenche,yes,Silvia and Efrain
27,6,0.09,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,7,0.1225,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,6,0.09,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,3,0.0225,sapling,no,keelenche,yes,Silvia and Efrain
27,4,0.04,sapling,no,keelenche,yes,Silvia and Efrain
27,11,0.3025,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,8,0.16,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,11,0.3025,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,10,0.25,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,11,0.3025,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,5,0.0625,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,5,0.0625,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,3,0.0225,sapling,no,keelenche,yes,Silvia and Efrain
27,3,0.0225,sapling,no,keelenche,yes,Silvia and Efrain
27,7,0.1225,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,10,0.25,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,9,0.20249999999999999,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,10,0.25,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,4,0.04,sapling,no,keelenche,yes,Silvia and Efrain
27,7,0.1225,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,12,0.36,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,6,0.09,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,11,0.3025,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,2,0.01,sapling,no,keelenche,yes,Silvia and Efrain
27,11,0.3025,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,7,0.1225,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,3,0.0225,sapling,no,keelenche,yes,Silvia and Efrain
27,4,0.04,sapling,no,keelenche,yes,Silvia and Efrain
27,1,0.0025,sapling,no,keelenche,yes,Silvia and Efrain
27,9,0.20249999999999999,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,8,0.16,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,7,0.1225,tree_05to09,no,keelenche,yes,Silvia and Efrain
27,3,0.0225,sapling,no,keelenche,yes,Silvia and Efrain
27,12,0.36,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,11,0.3025,tree_10to14,no,keelenche,yes,Silvia and Efrain
27,3,0.0225,sapling,no,keelenche,yes,Silvia and Efrain
27,4,0.04,sapling,no,keelenche,yes,Silvia and Efrain
27,3,0.0225,sapling,no,keelenche,yes,Silvia and Efrain
27,2,0.01,sapling,no,keelenche,yes,Silvia and Efrain
27,1,0.0025,sapling,no,keelenche,yes,Silvia and Efrain
27,2,0.01,sapling,no,keelenche,yes,Silvia and Efrain
28,6,0.09,tree_05to09,yes,nukuuchche,yes,Alebardo and Mirna
28,4,0.04,sapling,yes,nukuuchche,yes,Alebardo and Mirna
28,7,0.1225,tree_05to09,yes,nukuuchche,yes,Alebardo and Mirna
28,5,0.0625,tree_05to09,yes,nukuuchche,yes,Alebardo and Mirna
28,12,0.36,tree_10to14,yes,nukuuchche,yes,Alebardo and Mirna
28,13,0.4225,tree_10to14,yes,nukuuchche,yes,Alebardo and Mirna
28,6,0.09,tree_05to09,yes,nukuuchche,yes,Alebardo and Mirna
28,23,1.3224999999999998,tree_15plus,yes,nukuuchche,yes,Alebardo and Mirna
28,25,1.5625,tree_15plus,yes,nukuuchche,yes,Alebardo and Mirna
28,9,0.20249999999999999,tree_05to09,yes,nukuuchche,yes,Alebardo and Mirna
28,4,0.04,sapling,yes,nukuuchche,yes,Alebardo and Mirna
28,2,0.01,sapling,yes,nukuuchche,yes,Alebardo and Mirna
28,17,0.7224999999999999,tree_15plus,yes,nukuuchche,yes,Alebardo and Mirna
28,11,0.3025,tree_10to14,yes,nukuuchche,yes,Alebardo and Mirna
28,9,0.20249999999999999,tree_05to09,yes,nukuuchche,yes,Alebardo and Mirna
29,11,0.3025,tree_10to14,yes,nukuuchche,yes,Alebardo and Mirna
29,7,0.1225,tree_05to09,yes,nukuuchche,yes,Alebardo and Mirna
29,2,0.01,sapling,yes,nukuuchche,yes,Alebardo and Mirna
29,16,0.64,tree_15plus,yes,nukuuchche,yes,Alebardo and Mirna
29,18,0.8099999999999999,tree_15plus,yes,nukuuchche,yes,Alebardo and Mirna
29,17,0.7224999999999999,tree_15plus,yes,nukuuchche,yes,Alebardo and Mirna
29,9,0.20249999999999999,tree_05to09,yes,nukuuchche,yes,Alebardo and Mirna
29,13,0.4225,tree_10to14,yes,nukuuchche,yes,Alebardo and Mirna
29,11,0.3025,tree_10to14,yes,nukuuchche,yes,Alebardo and Mirna
29,11,0.3025,tree_10to14,yes,nukuuchche,yes,Alebardo and Mirna
29,6,0.09,tree_05to09,yes,nukuuchche,yes,Alebardo and Mirna
29,7,0.1225,tree_05to09,yes,nukuuchche,yes,Alebardo and Mirna
29,13,0.4225,tree_10to14,yes,nukuuchche,yes,Alebardo and Mirna
29,6,0.09,tree_05to09,yes,nukuuchche,yes,Alebardo and Mirna
29,15,0.5625,tree_15plus,yes,nukuuchche,yes,Alebardo and Mirna
29,8,0.16,tree_05to09,yes,nukuuchche,yes,Alebardo and Mirna
29,16,0.64,tree_15plus,yes,nukuuchche,yes,Alebardo and Mirna
29,11,0.3025,tree_10to14,yes,nukuuchche,yes,Alebardo and Mirna
29,11,0.3025,tree_10to14,yes,nukuuchche,yes,Alebardo and Mirna
29,6,0.09,tree_05to09,yes,nukuuchche,yes,Alebardo and Mirna
29,4,0.04,sapling,yes,nukuuchche,yes,Alebardo and Mirna
29,5,0.0625,tree_05to09,yes,nukuuchche,yes,Alebardo and Mirna
29,5,0.0625,tree_05to09,yes,nukuuchche,yes,Alebardo and Mirna
29,17,0.7224999999999999,tree_15plus,yes,nukuuchche,yes,Alebardo and Mirna
29,6,0.09,tree_05to09,yes,nukuuchche,yes,Alebardo and Mirna
29,12,0.36,tree_10to14,yes,nukuuchche,yes,Alebardo and Mirna
29,19,0.9024999999999999,tree_15plus,yes,nukuuchche,yes,Alebardo and Mirna
29,12,0.36,tree_10to14,yes,nukuuchche,yes,Alebardo and Mirna
29,19,0.9024999999999999,tree_15plus,yes,nukuuchche,yes,Alebardo and Mirna
29,8,0.16,tree_05to09,yes,nukuuchche,yes,Alebardo and Mirna
29,6,0.09,tree_05to09,yes,nukuuchche,yes,Alebardo and Mirna
29,14,0.49,tree_10to14,yes,nukuuchche,yes,Alebardo and Mirna
29,5,0.0625,tree_05to09,yes,nukuuchche,yes,Alebardo and Mirna
29,10,0.25,tree_10to14,yes,nukuuchche,yes,Alebardo and Mirna
30,17,0.7224999999999999,tree_15plus,no,nukuuchche,yes,Alebardo and Mirna
30,11,0.3025,tree_10to14,no,nukuuchche,yes,Alebardo and Mirna
30,16,0.64,tree_15plus,no,nukuuchche,yes,Alebardo and Mirna
30,5,0.0625,tree_05to09,no,nukuuchche,yes,Alebardo and Mirna
30,18,0.8099999999999999,tree_15plus,no,nukuuchche,yes,Alebardo and Mirna
30,4,0.04,sapling,no,nukuuchche,yes,Alebardo and Mirna
30,24,1.44,tree_15plus,no,nukuuchche,yes,Alebardo and Mirna
30,12,0.36,tree_10to14,no,nukuuchche,yes,Alebardo and Mirna
30,20,1,tree_15plus,no,nukuuchche,yes,Alebardo and Mirna
30,16,0.64,tree_15plus,no,nukuuchche,yes,Alebardo and Mirna
30,8,0.16,tree_05to09,no,nukuuchche,yes,Alebardo and Mirna
31,19,0.9024999999999999,tree_15plus,no,nukuuchche,yes,Alebardo and Mirna
31,24,1.44,tree_15plus,no,nukuuchche,yes,Alebardo and Mirna
31,9,0.20249999999999999,tree_05to09,no,nukuuchche,yes,Alebardo and Mirna
31,11,0.3025,tree_10to14,no,nukuuchche,yes,Alebardo and Mirna
31,8,0.16,tree_05to09,no,nukuuchche,yes,Alebardo and Mirna
31,7,0.1225,tree_05to09,no,nukuuchche,yes,Alebardo and Mirna
31,20,1,tree_15plus,no,nukuuchche,yes,Alebardo and Mirna
31,18,0.8099999999999999,tree_15plus,no,nukuuchche,yes,Alebardo and Mirna
31,20,1,tree_15plus,no,nukuuchche,yes,Alebardo and Mirna
31,9,0.20249999999999999,tree_05to09,no,nukuuchche,yes,Alebardo and Mirna
31,6,0.09,tree_05to09,no,nukuuchche,yes,Alebardo and Mirna
31,6,0.09,tree_05to09,no,nukuuchche,yes,Alebardo and Mirna
31,5,0.0625,tree_05to09,no,nukuuchche,yes,Alebardo and Mirna
31,4,0.04,sapling,no,nukuuchche,yes,Alebardo and Mirna
31,13,0.4225,tree_10to14,no,nukuuchche,yes,Alebardo and Mirna
31,8,0.16,tree_05to09,no,nukuuchche,yes,Alebardo and Mirna
32,9,0.20249999999999999,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,8,0.16,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,6,0.09,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,5,0.0625,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,0.5,6.25e-4,sapling,no,keelenche,yes,Alebardo and Mirna
32,1,0.0025,sapling,no,keelenche,yes,Alebardo and Mirna
32,1,0.0025,sapling,no,keelenche,yes,Alebardo and Mirna
32,7,0.1225,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,9,0.20249999999999999,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,6,0.09,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,3,0.0225,sapling,no,keelenche,yes,Alebardo and Mirna
32,5,0.0625,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,4,0.04,sapling,no,keelenche,yes,Alebardo and Mirna
32,4,0.04,sapling,no,keelenche,yes,Alebardo and Mirna
32,3,0.0225,sapling,no,keelenche,yes,Alebardo and Mirna
32,6,0.09,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,7,0.1225,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,4,0.04,sapling,no,keelenche,yes,Alebardo and Mirna
32,7,0.1225,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,4,0.04,sapling,no,keelenche,yes,Alebardo and Mirna
32,5,0.0625,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,5,0.0625,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,3,0.0225,sapling,no,keelenche,yes,Alebardo and Mirna
32,4,0.04,sapling,no,keelenche,yes,Alebardo and Mirna
32,3,0.0225,sapling,no,keelenche,yes,Alebardo and Mirna
32,2,0.01,sapling,no,keelenche,yes,Alebardo and Mirna
32,2,0.01,sapling,no,keelenche,yes,Alebardo and Mirna
32,5,0.0625,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,4,0.04,sapling,no,keelenche,yes,Alebardo and Mirna
32,3,0.0225,sapling,no,keelenche,yes,Alebardo and Mirna
32,3,0.0225,sapling,no,keelenche,yes,Alebardo and Mirna
32,2,0.01,sapling,no,keelenche,yes,Alebardo and Mirna
32,10,0.25,tree_10to14,no,keelenche,yes,Alebardo and Mirna
32,7,0.1225,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,8,0.16,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,7,0.1225,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,8,0.16,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,6,0.09,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,4,0.04,sapling,no,keelenche,yes,Alebardo and Mirna
32,8,0.16,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,9,0.20249999999999999,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,1,0.0025,sapling,no,keelenche,yes,Alebardo and Mirna
32,1,0.0025,sapling,no,keelenche,yes,Alebardo and Mirna
32,4,0.04,sapling,no,keelenche,yes,Alebardo and Mirna
32,3,0.0225,sapling,no,keelenche,yes,Alebardo and Mirna
32,5,0.0625,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,5,0.0625,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,7,0.1225,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,2,0.01,sapling,no,keelenche,yes,Alebardo and Mirna
32,1,0.0025,sapling,no,keelenche,yes,Alebardo and Mirna
32,8,0.16,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,8,0.16,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,6,0.09,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,2,0.01,sapling,no,keelenche,yes,Alebardo and Mirna
32,1,0.0025,sapling,no,keelenche,yes,Alebardo and Mirna
32,9,0.20249999999999999,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,5,0.0625,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,7,0.1225,tree_05to09,no,keelenche,yes,Alebardo and Mirna
32,8,0.16,tree_05to09,no,keelenche,yes,Alebardo and Mirna
33,2,0.01,sapling,no,keelenche,yes,Alebardo and Mirna
33,9,0.20249999999999999,tree_05to09,no,keelenche,yes,Alebardo and Mirna
33,3,0.0225,sapling,no,keelenche,yes,Alebardo and Mirna
33,11,0.3025,tree_10to14,no,keelenche,yes,Alebardo and Mirna
33,13,0.4225,tree_10to14,no,keelenche,yes,Alebardo and Mirna
33,7,0.1225,tree_05to09,no,keelenche,yes,Alebardo and Mirna
33,7,0.1225,tree_05to09,no,keelenche,yes,Alebardo and Mirna
33,9,0.20249999999999999,tree_05to09,no,keelenche,yes,Alebardo and Mirna
33,7,0.1225,tree_05to09,no,keelenche,yes,Alebardo and Mirna
33,12,0.36,tree_10to14,no,keelenche,yes,Alebardo and Mirna
33,7,0.1225,tree_05to09,no,keelenche,yes,Alebardo and Mirna
33,11,0.3025,tree_10to14,no,keelenche,yes,Alebardo and Mirna
33,6,0.09,tree_05to09,no,keelenche,yes,Alebardo and Mirna
33,4,0.04,sapling,no,keelenche,yes,Alebardo and Mirna
33,6,0.09,tree_05to09,no,keelenche,yes,Alebardo and Mirna
33,6,0.09,tree_05to09,no,keelenche,yes,Alebardo and Mirna
33,13,0.4225,tree_10to14,no,keelenche,yes,Alebardo and Mirna
33,4,0.04,sapling,no,keelenche,yes,Alebardo and Mirna
33,4,0.04,sapling,no,keelenche,yes,Alebardo and Mirna
33,5,0.0625,tree_05to09,no,keelenche,yes,Alebardo and Mirna
33,8,0.16,tree_05to09,no,keelenche,yes,Alebardo and Mirna
33,11,0.3025,tree_10to14,no,keelenche,yes,Alebardo and Mirna
33,5,0.0625,tree_05to09,no,keelenche,yes,Alebardo and Mirna
33,7,0.1225,tree_05to09,no,keelenche,yes,Alebardo and Mirna
33,5,0.0625,tree_05to09,no,keelenche,yes,Alebardo and Mirna
33,10,0.25,tree_10to14,no,keelenche,yes,Alebardo and Mirna
33,12,0.36,tree_10to14,no,keelenche,yes,Alebardo and Mirna
33,18,0.8099999999999999,tree_15plus,no,keelenche,yes,Alebardo and Mirna
33,7,0.1225,tree_05to09,no,keelenche,yes,Alebardo and Mirna
33,9,0.20249999999999999,tree_05to09,no,keelenche,yes,Alebardo and Mirna
33,4,0.04,sapling,no,keelenche,yes,Alebardo and Mirna
34,3,0.0225,sapling,yes,keelenche,yes,Alebardo and Mirna
34,11,0.3025,tree_10to14,yes,keelenche,yes,Alebardo and Mirna
34,10,0.25,tree_10to14,yes,keelenche,yes,Alebardo and Mirna
34,2,0.01,sapling,yes,keelenche,yes,Alebardo and Mirna
34,4,0.04,sapling,yes,keelenche,yes,Alebardo and Mirna
34,3,0.0225,sapling,yes,keelenche,yes,Alebardo and Mirna
34,7,0.1225,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,5,0.0625,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,5,0.0625,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,9,0.20249999999999999,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,2,0.01,sapling,yes,keelenche,yes,Alebardo and Mirna
34,5,0.0625,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,3,0.0225,sapling,yes,keelenche,yes,Alebardo and Mirna
34,13,0.4225,tree_10to14,yes,keelenche,yes,Alebardo and Mirna
34,7,0.1225,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,12,0.36,tree_10to14,yes,keelenche,yes,Alebardo and Mirna
34,12,0.36,tree_10to14,yes,keelenche,yes,Alebardo and Mirna
34,11,0.3025,tree_10to14,yes,keelenche,yes,Alebardo and Mirna
34,1,0.0025,sapling,yes,keelenche,yes,Alebardo and Mirna
34,10,0.25,tree_10to14,yes,keelenche,yes,Alebardo and Mirna
34,7,0.1225,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,3,0.0225,sapling,yes,keelenche,yes,Alebardo and Mirna
34,7,0.1225,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,3,0.0225,sapling,yes,keelenche,yes,Alebardo and Mirna
34,3,0.0225,sapling,yes,keelenche,yes,Alebardo and Mirna
34,9,0.20249999999999999,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,7,0.1225,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,15,0.5625,tree_15plus,yes,keelenche,yes,Alebardo and Mirna
34,3,0.0225,sapling,yes,keelenche,yes,Alebardo and Mirna
34,7,0.1225,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,3,0.0225,sapling,yes,keelenche,yes,Alebardo and Mirna
34,5,0.0625,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,8,0.16,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,5,0.0625,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,7,0.1225,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,7,0.1225,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,8,0.16,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,1,0.0025,sapling,yes,keelenche,yes,Alebardo and Mirna
34,1,0.0025,sapling,yes,keelenche,yes,Alebardo and Mirna
34,5,0.0625,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,4,0.04,sapling,yes,keelenche,yes,Alebardo and Mirna
34,9,0.20249999999999999,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,9,0.20249999999999999,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,7,0.1225,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,12,0.36,tree_10to14,yes,keelenche,yes,Alebardo and Mirna
34,9,0.20249999999999999,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,7,0.1225,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,9,0.20249999999999999,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,2,0.01,sapling,yes,keelenche,yes,Alebardo and Mirna
34,8,0.16,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,8,0.16,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,5,0.0625,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,9,0.20249999999999999,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,14,0.49,tree_10to14,yes,keelenche,yes,Alebardo and Mirna
34,3,0.0225,sapling,yes,keelenche,yes,Alebardo and Mirna
34,8,0.16,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,1,0.0025,sapling,yes,keelenche,yes,Alebardo and Mirna
34,2,0.01,sapling,yes,keelenche,yes,Alebardo and Mirna
